WeekOfYear,RankThisWeek,RankKastWeek,Title,Studio,Revenue(USD),NumOfTheaters,ReleaseWeek
47,120,117,This Last Lonely Place,Indic.,1161,2,9
47,121,125,Coming Up Roses (2014 re-release),Indic.,1046,2,10
47,122,116,The Tenth Man,KL,1046,1,17
47,123,,The Fallen Idol (2016 re-issue),Rialto,1030,1,26
47,124,100,Never,Indic.,943,2,9
47,125,118,Gone Doggy Gone,Indic.,897,2,8
47,126,99,NightLights,Indic.,847,2,9
47,127,94,Island of Lemurs: Madagascar (IMAX),WB,754,5,138
47,128,107,Hot Water,Indic.,637,2,20
47,129,,Officer Downe,Magn.,614,2,1
47,130,98,Dark Horse (2016),SPC,435,1,29
47,131,136,The Seventh Fire,FM,295,2,17
47,132,,The Loving Story (2016 re-release),Icar.,50,0,1
48,1,4,Moana,BV,66066457,3875,1
48,2,1,Fantastic Beasts and Where To Find Them,WB,54034850,4144,2
48,3,9,Allied,Par.,16853128,3160,1
48,4,2,Doctor Strange,BV,16782250,3008,4
48,5,5,Arrival,Par.,14670951,2442,3
48,6,3,Trolls,Fox,12013003,3322,4
48,7,12,Bad Santa 2,BG,8076511,2920,1
48,8,7,Hacksaw Ridge,LGF,7150106,2332,4
48,9,6,Almost Christmas,Uni.,6647890,1769,3
48,10,8,The Edge of Seventeen,STX,3801458,1945,2
48,11,16,Loving ,Focus,2218439,421,4
48,12,22,Rules Don't Apply,Fox,2180586,2382,1
48,13,25,Manchester by the Sea,RAtt.,1658304,48,2
48,14,13,Moonlight (2016),A24,1655460,618,6
48,15,11,The Accountant,WB,1329096,556,7
48,16,10,Bleed for This,ORF,1248486,1549,2
48,17,24,Dear Zindagi,Relbig.,1242451,151,1
48,18,20,Nocturnal Animals,Focus,1165718,127,2
48,19,17,Jack Reacher: Never Go Back,Par.,477404,345,6
48,20,15,Boo! A Madea Halloween,LGF,369722,339,6
48,21,31,The Eagle Huntress,SPC,340163,64,4
48,22,18,Billy Lynn's Long Halftime Walk,TriS,310399,1176,3
48,23,34,Sully,WB,295360,253,12
48,24,21,The Girl on the Train (2016),Uni.,292540,187,8
48,25,23,Miss Peregrine's Home for Peculiar Children,Fox,292022,215,9
48,26,14,Shut In,EC,266071,277,3
48,27,27,The Secret Life of Pets,Uni.,258775,209,21
48,28,36,Deepwater Horizon,LG/S,244085,187,9
48,29,19,Inferno,Sony,218723,165,5
48,30,29,The Magnificent Seven (2016),Sony,185613,195,10
48,31,28,A Man Called Ove,MBox,176872,92,9
48,32,39,Elle,SPC,173309,36,3
48,33,32,Storks,WB,159273,174,10
48,34,,Lion,Wein.,159148,4,1
48,35,41,A Beautiful Planet,Imax,155915,33,31
48,36,33,Middle School: The Worst Years of My Life,LGF,128120,132,8
48,37,38,The Handmaiden,Magn.,122739,63,6
48,38,37,Pete's Dragon (2016),BV,118241,127,16
48,39,30,I Am Not Madame Bovary,WGUSA,98633,27,2
48,40,35,Keeping Up with the Joneses,Fox,83443,110,6
48,41,,Miss Sloane,EC,79036,3,1
48,42,26,Ouija: Origin of Evil,Uni.,70450,81,6
48,43,40,Chaar Sahibzaade: Rise of Band Singh Bahadur,Eros,66693,103,3
48,44,42,Finding Dory,BV,51518,78,24
48,45,,Seasons,MBox,41137,13,1
48,46,46,Queen of Katwe,BV,35474,30,10
48,47,60,Vanishing Time: A Boy Who Returned,Dreamwest,32451,17,2
48,48,47,The Love Witch,Osci.,32334,16,3
48,49,44,Denial,BST,29906,29,9
48,50,48,The Dressmaker,BG,29422,20,10
48,51,45,Kubo and the Two Strings,Focus,27524,46,15
48,52,55,Best Worst Thing That Ever Could Have Happened,Abr.,27508,3,2
48,53,53,Gimme Danger,Magn.,25438,22,5
48,54,49,A Street Cat Named Bob,Cleopatra,23430,18,2
48,55,73,Embrace: The Documentary,Gathr,20971,15,10
48,56,50,Certain Women,IFC,20852,25,7
48,57,66,Daughters of the Dust (2016 re-release),Cohen,20609,3,2
48,58,54,Until Forever (Por Siempre),CZ,20534,12,2
48,59,51,Harry & Snowman,FR,19806,12,9
48,60,56,The Birth of a Nation,FoxS,15926,15,8
48,61,58,The Beatles: Eight Days a Week - The Touring Years,Abr.,15334,7,11
48,62,57,Christine (2016),Orch.,13185,23,7
48,63,,Evolution,IFC,11818,3,1
48,64,75,Born to Be Wild (IMAX),WB,10691,6,295
48,65,64,Tampopo (2016 re-release),Jan.,10191,3,6
48,66,62,Don't Breathe,SGem,9191,15,14
48,67,52,Kevin Hart: What Now?,Uni.,8716,19,7
48,68,65,Off the Rails,TFC,8636,2,2
48,69,61,Jason Bourne,Uni.,7865,16,18
48,70,,On The Map,Jude,6612,1,1
48,71,,Mifune: The Last Samurai,Strand,6405,1,1
48,72,,Always Shine,Osci.,5734,1,1
48,73,67,American Pastoral,LGF,5726,14,6
48,74,74,Hubble 3D,WB,5265,3,350
48,75,99,Magnus,FR,4575,6,2
48,76,89,Ixcanul,KL,3965,3,34
48,77,90,Thank You for Your Service,Gathr,3780,1,8
48,78,59,Mr. Donkey,CL,3383,1,5
48,79,63,I'm Not Ashamed,PFR,3217,7,6
48,80,116,Greater,Ham,2767,2,14
48,81,71,American Honey,A24,2687,3,9
48,82,115,The Black Dove,Indic.,2590,1,11
48,83,97,Cameraperson,Jan.,2577,2,12
48,84,87,Search Engines,Indic.,2514,6,7
48,85,68,Bridget Jones's Baby,Uni.,2480,7,11
48,86,83,"Kiki, Love to Love",Strand,2424,2,3
48,87,107,A Reason,Indic.,2288,2,14
48,88,,Elevator to the Gallows (2016 re-issue),Rialto,2277,3,17
48,89,114,Butterfly Girl,Indic.,2258,2,14
48,90,,Landfill Harmonic,TFC,2213,5,7
48,91,102,Deep Sea 3D (IMAX),WB,2089,2,545
48,92,86,Seed: The Untold Story,CEye,2086,3,14
48,93,95,The Hollars,SPC,2022,7,14
48,94,69,Do Not Resist,Vanish,2019,3,9
48,95,117,"Kill Me, Deadly",Indic.,1970,3,11
48,96,119,The Fiance,Indic.,1846,2,3
48,97,124,Never,Indic.,1619,3,11
48,98,94,A Bit of Bad Luck,Indic.,1583,2,11
48,99,82,"No Pay, Nudity",Mont.,1563,4,3
48,100,,The Battle of Algiers (2016),Rialto,1543,2,8
48,101,101,King Cobra,IFC,1500,2,6
48,102,120,This Last Lonely Place,Indic.,1419,2,11
48,103,92,History of Jazz: Oxygen for the Ears,Indic.,1387,3,11
48,104,96,Olivia Experiment,Indic.,1384,2,14
48,105,91,We Are X,Drft.,1378,3,6
48,106,,Old Stone,Zeit.,1343,1,-
48,107,113,Love Me True,Indic.,1313,1,11
48,108,125,Gone Doggy Gone,Indic.,1307,5,10
48,109,121,Coming Up Roses (2014 re-release),Indic.,1301,4,12
48,110,84,Under the Sea 3D,WB,1231,3,407
48,111,126,NightLights,Indic.,1200,6,11
48,112,,Space Station 3-D (IMAX),Imax,1159,1,735
48,113,109,New World Order,Indic.,1075,1,10
48,114,105,Gridiron Heroes,Indic.,968,2,13
48,115,104,The Romans,Indic.,909,1,11
48,116,80,Peter and the Farm,Magn.,887,3,4
48,117,106,Star Crossed,Indic.,764,1,11
48,118,100,Galapagos (IMAX),Imax,745,2,831
48,119,130,Dark Horse (2016),SPC,740,1,30
48,120,127,Island of Lemurs: Madagascar (IMAX),WB,727,3,139
48,121,85,Fire at Sea,KL,726,1,11
48,122,98,The Wanderers (2016 re-release),KL,719,2,3
48,123,108,Little Men (2016),Magn.,566,2,17
48,124,79,National Bird,FR,469,1,3
48,125,111,As I Open My Eyes,KL,468,1,12
48,126,132,The Loving Story (2016 re-release),Icar.,419,1,4
48,127,76,Tower,KL,363,1,9
48,128,128,Hot Water,Indic.,345,1,22
48,129,129,Officer Downe,Magn.,236,1,2
49,1,1,Moana,BV,34651263,3875,2
49,2,2,Fantastic Beasts and Where To Find Them,WB,23563500,3988,3
49,3,5,Arrival,Par.,10073194,2915,4
49,4,3,Allied,Par.,9756020,3160,2
49,5,4,Doctor Strange,BV,8908269,2935,5
49,6,6,Trolls,Fox,5608559,3156,5
49,7,8,Hacksaw Ridge,LGF,4697492,2494,5
49,8,7,Bad Santa 2,BG,4563725,2945,2
49,9,9,Almost Christmas,Uni.,3189335,1556,4
49,10,,Incarnate,BH Tilt,3142138,1737,1
49,11,13,Manchester by the Sea,RAtt.,3110258,156,3
49,12,10,The Edge of Seventeen,STX,2151207,1608,3
49,13,11,Loving ,Focus,1347096,446,5
49,14,14,Moonlight (2016),A24,1234394,574,7
49,15,15,The Accountant,WB,1046701,608,8
49,16,18,Nocturnal Animals,Focus,1006840,127,3
49,17,12,Rules Don't Apply,Fox,813324,2386,2
49,18,,Believe (2016),Free,667382,638,1
49,19,17,Dear Zindagi,Relbig.,538469,155,2
49,20,16,Bleed for This,ORF,430929,649,3
49,21,,Jackie,FoxS,364825,5,1
49,22,,Kahaani 2,Eros,350703,81,1
49,23,19,Jack Reacher: Never Go Back,Par.,331413,298,7
49,24,21,The Eagle Huntress,SPC,292445,81,5
49,25,33,Storks,WB,250554,262,11
49,26,25,Miss Peregrine's Home for Peculiar Children,Fox,212666,233,10
49,27,24,The Girl on the Train (2016),Uni.,192475,177,9
49,28,23,Sully,WB,173658,202,13
49,29,34,Lion,Wein.,163042,7,2
49,30,20,Boo! A Madea Halloween,LGF,158005,235,7
49,31,28,Deepwater Horizon,LG/S,152987,166,10
49,32,27,The Secret Life of Pets,Uni.,148595,189,22
49,33,29,Inferno,Sony,137346,154,6
49,34,32,Elle,SPC,128609,32,4
49,35,35,A Beautiful Planet,Imax,115544,32,32
49,36,30,The Magnificent Seven (2016),Sony,107141,150,11
49,37,31,A Man Called Ove,MBox,106247,80,10
49,38,37,The Handmaiden,Magn.,77101,57,7
49,39,26,Shut In,EC,75587,121,4
49,40,66,Don't Breathe,SGem,67269,79,15
49,41,40,Keeping Up with the Joneses,Fox,63570,91,7
49,42,41,Miss Sloane,EC,59329,4,2
49,43,,Sky on Fire,WGUSA,58137,21,1
49,44,,Things To Come,IFC,46887,3,1
49,45,38,Pete's Dragon (2016),BV,43951,86,17
49,46,42,Ouija: Origin of Evil,Uni.,41600,69,7
49,47,22,Billy Lynn's Long Halftime Walk,TriS,40350,75,4
49,48,39,I Am Not Madame Bovary,WGUSA,33107,9,3
49,49,43,Chaar Sahibzaade: Rise of Band Singh Bahadur,Eros,29947,103,4
49,50,45,Seasons,MBox,27456,22,2
49,51,49,Denial,BST,26033,31,10
49,52,59,Harry & Snowman,FR,21563,7,10
49,53,46,Queen of Katwe,BV,19331,27,11
49,54,55,Embrace: The Documentary,Gathr,18390,21,11
49,55,62,Christine (2016),Orch.,16885,28,8
49,56,53,Gimme Danger,Magn.,15183,22,6
49,57,,The Eyes of My Mother,Magn.,14465,5,1
49,58,48,The Love Witch,Osci.,14389,10,4
49,59,65,Tampopo (2016 re-release),Jan.,13979,4,7
49,60,52,Best Worst Thing That Ever Could Have Happened,Abr.,12860,3,3
49,61,56,Certain Women,IFC,12828,16,8
49,62,,The Duelist,Sony,12169,10,1
49,63,44,Finding Dory,BV,10988,34,25
49,64,70,Mifune: The Last Samurai,Strand,10104,3,2
49,65,50,The Dressmaker,BG,9997,16,11
49,66,,Anonymous (2016),AD,9702,13,1
49,67,,Hieronymus Bosch: Touched by the Devil,KL,9463,4,21
49,68,71,Always Shine,Osci.,9334,15,2
49,69,64,Born to Be Wild (IMAX),WB,7968,7,296
49,70,54,A Street Cat Named Bob,Cleopatra,7466,10,3
49,71,60,The Birth of a Nation,FoxS,7198,11,9
49,72,61,The Beatles: Eight Days a Week - The Touring Years,Abr.,7168,5,12
49,73,97,"No Pay, Nudity",Mont.,6360,4,4
49,74,57,Daughters of the Dust (2016 re-release),Cohen,5575,4,3
49,75,63,Evolution,IFC,5367,5,2
49,76,47,Vanishing Time: A Boy Who Returned,Dreamwest,5177,6,3
49,77,79,Greater,Ham,5102,1,15
49,78,69,Jason Bourne,Uni.,4970,10,19
49,79,73,Hubble 3D,WB,4608,4,351
49,80,67,Kevin Hart: What Now?,Uni.,4417,12,8
49,81,125,Tower,KL,4352,3,10
49,82,120,The Wanderers (2016 re-release),KL,4317,5,4
49,83,99,King Cobra,IFC,3971,5,7
49,84,76,Thank You for Your Service,Gathr,3853,4,9
49,85,,Being 17,Strand,3378,3,9
49,86,108,Under the Sea 3D,WB,3199,3,408
49,87,104,Old Stone,Zeit.,2790,1,1
49,88,,Kaili Blues,Ghop,2659,3,20
49,89,101,History of Jazz: Oxygen for the Ears,Indic.,2436,3,13
49,90,,Kate Plays Christine,Ghop,2391,2,13
49,91,100,This Last Lonely Place,Indic.,2206,2,13
49,92,95,Never,Indic.,2090,2,13
49,93,88,Butterfly Girl,Indic.,2088,2,16
49,94,,Priceless (2016),RAtt.,1971,4,8
49,95,94,The Fiance,Indic.,1909,2,4
49,96,93,"Kill Me, Deadly",Indic.,1908,2,13
49,97,,Closet Monster,Strand,1884,1,11
49,98,,Best and Most Beautiful Things,FRun,1755,2,1
49,100,81,The Black Dove,Indic.,1739,3,13
49,99,111,New World Order,Indic.,1739,2,11
49,101,114,Peter and the Farm,Magn.,1722,5,5
49,102,,Don't Blink - Robert Frank,Ghop,1720,3,19
49,103,75,Ixcanul,KL,1673,1,35
49,104,,In Her Name (Au nom de ma fille),Distrib.,1623,2,1
49,105,116,Galapagos (IMAX),Imax,1590,1,833
49,106,83,Search Engines,Indic.,1588,3,8
49,107,109,NightLights,Indic.,1554,6,13
49,108,82,Cameraperson,Jan.,1523,1,13
49,109,113,The Romans,Indic.,1468,2,13
49,110,118,Island of Lemurs: Madagascar (IMAX),WB,1464,3,140
49,111,86,A Reason,Indic.,1411,1,16
49,112,84,Bridget Jones's Baby,Uni.,1410,4,12
49,113,80,American Honey,A24,1375,3,10
49,114,106,Gone Doggy Gone,Indic.,1235,3,12
49,115,103,We Are X,Drft.,1170,2,7
49,116,,Train to Busan,WGUSA,1114,1,20
49,117,110,Space Station 3-D (IMAX),Imax,1110,1,736
49,118,,The Greasy Strangler,FR,1089,1,7
49,119,96,A Bit of Bad Luck,Indic.,1083,1,13
49,120,,The Ghosts of Johnson Woods,DWOES,1080,2,1
49,121,112,Gridiron Heroes,Indic.,1052,3,15
49,122,,Spa Night,Strand,1044,1,13
49,123,105,Love Me True,Indic.,1025,2,13
49,124,107,Coming Up Roses (2014 re-release),Indic.,1017,3,14
49,125,90,Deep Sea 3D (IMAX),WB,717,2,546
49,126,,Made in France,UTMW,682,2,11
49,127,77,Mr. Donkey,CL,669,1,6
49,128,,Generation Found,Gathr,638,1,14
49,129,,To the Arctic (IMAX),WB,613,1,216
49,130,123,As I Open My Eyes,KL,547,1,13
49,131,124,The Loving Story (2016 re-release),Icar.,510,1,5
49,132,119,Fire at Sea,KL,494,3,12
49,133,,The Seventh Fire,FM,456,1,20
49,134,85,"Kiki, Love to Love",Strand,250,1,4
49,135,91,The Hollars,SPC,170,1,15
50,1,1,Moana,BV,24028152,3875,3
50,2,,Office Christmas Party,Par.,23068267,3210,1
50,3,2,Fantastic Beasts and Where To Find Them,WB,14125192,3626,4
50,4,3,Arrival,Par.,7841659,3115,5
50,5,5,Doctor Strange,BV,6318581,2763,6
50,6,4,Allied,Par.,5575465,3018,3
50,7,11,Manchester by the Sea,RAtt.,4690104,366,4
50,8,16,Nocturnal Animals,Focus,4395238,1262,4
50,9,6,Trolls,Fox,3675933,2786,6
50,10,7,Hacksaw Ridge,LGF,3335656,2277,6
50,11,42,Miss Sloane,EC,2601271,1648,3
50,12,9,Almost Christmas,Uni.,1763445,1258,5
50,13,8,Bad Santa 2,BG,1742978,2034,3
50,14,10,Incarnate,BH Tilt,1397271,1737,2
50,15,,La La Land,LG/S,1240166,5,1
50,16,13,Loving ,Focus,951980,572,6
50,17,12,The Edge of Seventeen,STX,889672,932,4
50,18,14,Moonlight (2016),A24,886925,449,8
50,19,21,Jackie,FoxS,677910,26,2
50,20,15,The Accountant,WB,622282,455,9
50,21,,The Bounce Back,VPD,317009,615,1
50,22,23,Jack Reacher: Never Go Back,Par.,297560,290,8
50,23,24,The Eagle Huntress,SPC,295320,122,6
50,24,29,Lion,Wein.,248884,15,3
50,25,25,Storks,WB,229022,267,12
50,26,18,Believe (2016),Free,194325,387,2
50,27,19,Dear Zindagi,Relbig.,176354,112,3
50,28,26,Miss Peregrine's Home for Peculiar Children,Fox,176268,212,11
50,29,27,The Girl on the Train (2016),Uni.,123475,154,10
50,30,32,The Secret Life of Pets,Uni.,111160,183,23
50,31,31,Deepwater Horizon,LG/S,107506,144,11
50,32,28,Sully,WB,107176,177,14
50,33,20,Bleed for This,ORF,100787,210,4
50,34,33,Inferno,Sony,92539,128,7
50,35,35,A Beautiful Planet,Imax,89075,31,33
50,36,37,A Man Called Ove,MBox,79930,61,11
50,37,34,Elle,SPC,77278,27,5
50,38,44,Things To Come,IFC,70082,14,2
50,39,17,Rules Don't Apply,Fox,61745,178,3
50,40,,Sword Master,WGUSA,61461,29,1
50,41,30,Boo! A Madea Halloween,LGF,60439,126,8
50,42,36,The Magnificent Seven (2016),Sony,60229,99,12
50,43,38,The Handmaiden,Magn.,59297,44,8
50,44,40,Don't Breathe,SGem,45325,74,16
50,45,41,Keeping Up with the Joneses,Fox,38199,78,8
50,46,39,Shut In,EC,26527,53,5
50,47,46,Ouija: Origin of Evil,Uni.,22975,43,8
50,48,59,Tampopo (2016 re-release),Jan.,22799,3,8
50,49,64,Mifune: The Last Samurai,Strand,21724,8,3
50,50,54,Embrace: The Documentary,Gathr,19842,14,12
50,51,45,Pete's Dragon (2016),BV,18807,52,18
50,52,58,The Love Witch,Osci.,17739,16,5
50,53,50,Seasons,MBox,17447,18,3
50,54,43,Sky on Fire,WGUSA,17054,7,2
50,55,,The Brand New Testament,MBox,16033,6,1
50,56,48,I Am Not Madame Bovary,WGUSA,14196,6,4
50,57,,The Comedian,SPC,13857,2,1
50,58,53,Queen of Katwe,BV,12792,19,12
50,59,60,Best Worst Thing That Ever Could Have Happened,Abr.,11780,5,4
50,60,56,Gimme Danger,Magn.,10788,13,7
50,61,51,Denial,BST,9561,13,11
50,62,,Frank and Lola,Pala.,9188,26,1
50,63,65,The Dressmaker,BG,8994,15,12
50,64,52,Harry & Snowman,FR,8675,5,11
50,65,61,Certain Women,IFC,7601,9,9
50,66,57,The Eyes of My Mother,Magn.,7105,17,2
50,67,,Harry Benson: Shoot First,Magn.,6385,4,1
50,68,72,The Beatles: Eight Days a Week - The Touring Years,Abr.,5379,3,13
50,69,77,Greater,Ham,5166,1,16
50,70,47,Billy Lynn's Long Halftime Walk,TriS,5163,16,5
50,71,86,Under the Sea 3D,WB,5016,4,409
50,72,79,Hubble 3D,WB,4711,4,352
50,73,117,Space Station 3-D (IMAX),Imax,4646,1,737
50,74,69,Born to Be Wild (IMAX),WB,4565,7,297
50,75,132,Fire at Sea,KL,4334,5,13
50,76,,Slash,Boxcar,4072,3,1
50,77,103,Ixcanul,KL,3693,2,36
50,78,75,Evolution,IFC,3537,9,3
50,79,110,Island of Lemurs: Madagascar (IMAX),WB,3328,4,141
50,80,80,Kevin Hart: What Now?,Uni.,3305,8,9
50,81,73,"No Pay, Nudity",Mont.,3182,7,5
50,82,55,Christine (2016),Orch.,3141,13,9
50,83,119,A Bit of Bad Luck,Indic.,2989,2,15
50,84,70,A Street Cat Named Bob,Cleopatra,2817,5,4
50,85,81,Tower,KL,2813,4,11
50,86,102,Don't Blink - Robert Frank,Ghop,2753,3,21
50,87,78,Jason Bourne,Uni.,2620,7,20
50,88,125,Deep Sea 3D (IMAX),WB,2033,1,548
50,89,109,The Romans,Indic.,1990,3,15
50,90,,Elevator to the Gallows (2016 re-issue),Rialto,1978,1,19
50,91,105,Galapagos (IMAX),Imax,1629,1,834
50,92,129,To the Arctic (IMAX),WB,1610,3,217
50,93,,Do Not Resist,Vanish,1564,3,11
50,94,66,Anonymous (2016),AD,1537,2,2
50,95,100,The Black Dove,Indic.,1517,2,15
50,96,95,The Fiance,Indic.,1380,2,5
50,97,112,Bridget Jones's Baby,Uni.,1330,3,13
50,98,124,Coming Up Roses (2014 re-release),Indic.,1317,3,16
50,99,62,The Duelist,Sony,1281,4,2
50,100,98,Best and Most Beautiful Things,FRun,1261,1,2
50,101,111,A Reason,Indic.,1207,2,18
50,102,90,Kate Plays Christine,Ghop,1113,2,15
50,103,,"Right Now, Wrong Then",Ghop,1077,2,17
50,104,68,Always Shine,Osci.,1072,2,3
50,105,92,Never,Indic.,987,2,15
50,106,123,Love Me True,Indic.,976,2,15
50,107,96,"Kill Me, Deadly",Indic.,954,3,15
50,108,94,Priceless (2016),RAtt.,951,5,9
50,109,85,Being 17,Strand,898,1,10
50,110,114,Gone Doggy Gone,Indic.,806,2,14
50,111,99,New World Order,Indic.,708,1,12
50,112,106,Search Engines,Indic.,619,1,9
50,113,91,This Last Lonely Place,Indic.,581,1,15
50,114,88,Kaili Blues,Ghop,525,1,22
50,115,107,NightLights,Indic.,522,1,15
50,116,,Journey to the South Pacific,Imax,514,2,152
50,117,101,Peter and the Farm,Magn.,505,3,6
50,118,93,Butterfly Girl,Indic.,350,1,18
50,119,121,Gridiron Heroes,Indic.,275,1,17
50,120,82,The Wanderers (2016 re-release),KL,188,2,5
50,121,126,Made in France,UTMW,102,1,12
50,122,135,The Hollars,SPC,86,1,16
50,123,130,As I Open My Eyes,KL,65,1,14
51,1,,Rogue One: A Star Wars Story,BV,221999674,4157,1
51,2,1,Moana,BV,22837446,3053,4
51,3,,Sing,Uni.,20612640,4022,-
51,4,2,Office Christmas Party,Par.,13971335,3059,2
51,5,,Collateral Beauty,WB (NL),11001500,3028,1
51,6,3,Fantastic Beasts and Where To Find Them,WB,8654156,1966,5
51,7,,Assassin's Creed,Fox,7492398,2902,-
51,8,,Passengers (2016),Sony,7325201,3478,-
51,9,7,Manchester by the Sea,RAtt.,6854811,1206,5
51,10,15,La La Land,LG/S,6642545,200,2
51,11,4,Arrival,Par.,4608991,1091,6
51,12,5,Doctor Strange,BV,3568939,1017,7
51,13,9,Trolls,Fox,2210221,525,7
51,14,8,Nocturnal Animals,Focus,2065874,593,5
51,15,6,Allied,Par.,1898105,414,4
51,16,10,Hacksaw Ridge,LGF,1474772,544,7
51,17,19,Jackie,FoxS,1268707,335,3
51,18,12,Almost Christmas,Uni.,895495,333,6
51,19,,Dangal,UTV,832672,331,-
51,20,11,Miss Sloane,EC,658314,67,4
51,21,18,Moonlight (2016),A24,632134,159,9
51,22,16,Loving ,Focus,362826,180,7
51,23,13,Bad Santa 2,BG,332039,89,4
51,24,25,Storks,WB,283955,235,13
51,25,24,Lion,Wein.,282359,53,4
51,26,23,The Eagle Huntress,SPC,247757,112,7
51,27,14,Incarnate,BH Tilt,242080,57,3
51,28,20,The Accountant,WB,240990,155,10
51,29,,Fences,Par.,191515,4,1
51,30,22,Jack Reacher: Never Go Back,Par.,189220,198,9
51,31,17,The Edge of Seventeen,STX,180065,221,5
51,32,,The Wasted Times,CL,175346,20,1
51,33,28,Miss Peregrine's Home for Peculiar Children,Fox,159024,165,12
51,34,35,A Beautiful Planet,Imax,123614,31,34
51,35,41,Boo! A Madea Halloween,LGF,123145,110,9
51,36,,The Polar Express (2016 re-issue),WB,113381,129,6
51,37,30,The Secret Life of Pets,Uni.,109755,165,24
51,38,,Patriots Day,LGF,95412,7,-
51,39,29,The Girl on the Train (2016),Uni.,77325,112,11
51,40,32,Sully,WB,75228,94,15
51,41,37,Elle,SPC,63737,24,6
51,42,38,Things To Come,IFC,63709,22,3
51,43,,Neruda,Orch.,58598,3,1
51,44,46,Shut In,EC,39694,57,6
51,45,43,The Handmaiden,Magn.,35673,23,9
51,46,55,The Brand New Testament,MBox,34327,17,2
51,47,42,The Magnificent Seven (2016),Sony,33921,47,13
51,48,36,A Man Called Ove,MBox,33075,33,12
51,49,34,Inferno,Sony,27386,43,8
51,50,45,Keeping Up with the Joneses,Fox,24904,35,9
51,51,26,Believe (2016),Free,21021,42,3
51,52,,Julieta,SPC,18864,3,-
51,53,44,Don't Breathe,SGem,18728,30,17
51,54,,Sausage Party,Sony,15328,55,19
51,55,40,Sword Master,WGUSA,14065,7,2
51,56,53,Seasons,MBox,13474,22,4
51,57,47,Ouija: Origin of Evil,Uni.,13170,21,9
51,58,59,Best Worst Thing That Ever Could Have Happened,Abr.,11433,7,5
51,59,39,Rules Don't Apply,Fox,9482,34,4
51,60,,Off the Rails,TFC,9408,3,4
51,61,49,Mifune: The Last Samurai,Strand,9311,9,4
51,62,,The Lion in Winter (2016 re-release),Rialto,9279,2,1
51,63,48,Tampopo (2016 re-release),Jan.,7994,4,9
51,64,74,Born to Be Wild (IMAX),WB,7914,8,298
51,65,,Land of Mine,SPC,7752,2,1
51,66,,For the Love of Spock,Grav.,6420,8,7
51,67,64,Harry & Snowman,FR,6399,3,12
51,68,58,Queen of Katwe,BV,5865,41,13
51,69,72,Hubble 3D,WB,5799,5,353
51,70,71,Under the Sea 3D,WB,5675,5,410
51,71,52,The Love Witch,Osci.,5370,5,6
51,72,68,The Beatles: Eight Days a Week - The Touring Years,Abr.,5284,3,14
51,73,21,The Bounce Back,VPD,4901,22,2
51,74,66,The Eyes of My Mother,Magn.,4207,9,3
51,75,60,Gimme Danger,Magn.,3998,3,8
51,76,65,Certain Women,IFC,3528,7,10
51,77,54,Sky on Fire,WGUSA,3175,1,3
51,78,67,Harry Benson: Shoot First,Magn.,3118,6,2
51,79,,Chosen,MDL,3057,1,1
51,80,56,I Am Not Madame Bovary,WGUSA,2865,1,5
51,81,78,Evolution,IFC,2816,7,4
51,82,96,The Fiance,Indic.,2476,2,6
51,83,90,Elevator to the Gallows (2016 re-issue),Rialto,2195,2,20
51,84,,The Bad Kids,FR,2153,1,1
51,85,,Seed: The Untold Story,CEye,1978,1,17
51,86,95,The Black Dove,Indic.,1965,3,17
51,87,63,The Dressmaker,BG,1599,6,13
51,88,87,Jason Bourne,Uni.,1395,4,21
51,89,,A Kind of Murder,Magn.,1334,3,1
51,90,,"Kiki, Love to Love",Strand,1220,1,6
51,91,82,Christine (2016),Orch.,1156,5,10
51,92,112,Search Engines,Indic.,1067,2,10
51,93,105,Never,Indic.,1066,1,17
51,94,89,The Romans,Indic.,959,2,17
51,95,73,Space Station 3-D (IMAX),Imax,923,1,739
51,96,111,New World Order,Indic.,909,1,13
51,97,,The Witness,FR,891,1,19
51,98,83,A Bit of Bad Luck,Indic.,854,1,17
51,99,,National Bird,FR,794,1,6
51,100,106,Love Me True,Indic.,767,1,17
51,101,88,Deep Sea 3D (IMAX),WB,750,1,549
51,102,113,This Last Lonely Place,Indic.,680,1,17
51,103,108,Priceless (2016),RAtt.,637,2,10
51,104,84,A Street Cat Named Bob,Cleopatra,532,2,5
51,105,117,Peter and the Farm,Magn.,511,3,7
51,106,107,"Kill Me, Deadly",Indic.,472,1,17
51,107,91,Galapagos (IMAX),Imax,426,1,835
51,108,98,Coming Up Roses (2014 re-release),Indic.,377,1,18
51,109,119,Gridiron Heroes,Indic.,300,1,19
51,110,115,NightLights,Indic.,247,2,17
51,111,116,Journey to the South Pacific,Imax,66,1,153
52,1,1,Rogue One: A Star Wars Story,BV,153379031,4157,2
52,2,3,Sing,Uni.,102988850,4022,1
52,3,8,Passengers (2016),Sony,37778412,3478,1
52,4,2,Moana,BV,26026848,2687,5
52,5,,Why Him?,Fox,24558587,2917,1
52,6,7,Assassin's Creed,Fox,23551120,2970,1
52,7,29,Fences,Par.,19510629,2233,2
52,8,10,La La Land,LG/S,16832488,741,3
